agent_id,time,lng,lat
xa_car_1,2022-05-12 16:17:33,108.94104907705704,34.15497563639247
xa_car_1,2022-05-12 16:17:39,108.940645313975,34.15488937768877
xa_car_1,2022-05-12 16:17:44,108.940863052425,34.15531781624204
xa_car_1,2022-05-12 16:17:51,108.9407833604964,34.15548910918611
xa_car_1,2022-05-12 16:17:57,108.94071468970309,34.15578262146322
xa_car_1,2022-05-12 16:18:03,108.94063519945053,34.15594601367597
xa_car_1,2022-05-12 16:18:09,108.9404788252152,34.157010294216775
xa_car_1,2022-05-12 16:18:15,108.94028174652534,34.157419796395885
xa_car_1,2022-05-12 16:18:21,108.9398060810909,34.15814577403494
xa_car_1,2022-05-12 16:18:26,108.93998321526192,34.15847540273342
xa_car_1,2022-05-12 16:18:32,108.94036887856215,34.158830140367485
xa_car_1,2022-05-12 16:18:38,108.93991723374984,34.1599988036977
xa_car_1,2022-05-12 16:18:43,108.94090724535988,34.16029329915561
xa_car_1,2022-05-12 16:18:48,108.94023554871356,34.161766235894014
xa_car_1,2022-05-12 16:18:55,108.94030736082271,34.16246917698891
xa_car_1,2022-05-12 16:19:00,108.9402626491812,34.16353005676439
xa_car_1,2022-05-12 16:19:06,108.94003481595792,34.163546604251835
xa_car_1,2022-05-12 16:19:11,108.94054697434204,34.16401248577799
xa_car_1,2022-05-12 16:19:17,108.94089367700371,34.16470479809605
xa_car_1,2022-05-12 16:19:23,108.94035043563709,34.16611920837558
xa_car_1,2022-05-12 16:19:29,108.94077284831364,34.16670185653017
xa_car_1,2022-05-12 16:19:35,108.9414968880018,34.16796768264635
xa_car_1,2022-05-12 16:19:41,108.940770732852,34.168405990454815
xa_car_1,2022-05-12 16:19:47,108.94021197208296,34.16886120009766
xa_car_1,2022-05-12 16:19:54,108.9405813961238,34.16960907100817
xa_car_1,2022-05-12 16:19:59,108.94063201915922,34.1702694575161
xa_car_1,2022-05-12 16:20:04,108.94032960429992,34.17036422110439
xa_car_1,2022-05-12 16:20:09,108.94044467381988,34.171078956600766
xa_car_1,2022-05-12 16:20:16,108.94075120117267,34.171962798632514
xa_car_1,2022-05-12 16:20:22,108.94076284368153,34.1729154026766
xa_car_1,2022-05-12 16:20:27,108.9409154147494,34.17326935407747
xa_car_1,2022-05-12 16:20:32,108.94042742408436,34.17436185031054
xa_car_1,2022-05-12 16:20:38,108.94071827503085,34.174481137816954
xa_car_1,2022-05-12 16:20:44,108.94060758735944,34.17448793364203
xa_car_1,2022-05-12 16:20:49,108.94078197325229,34.17515761272654
xa_car_1,2022-05-12 16:20:54,108.94018284064188,34.175370908372614
xa_car_1,2022-05-12 16:21:00,108.94043932732816,34.17572131145045
xa_car_1,2022-05-12 16:21:06,108.94112876487188,34.17689938408584
xa_car_1,2022-05-12 16:21:12,108.94085144003144,34.17806675005299
xa_car_1,2022-05-12 16:21:19,108.9413206269288,34.17879650756786
xa_car_1,2022-05-12 16:21:25,108.94193865832322,34.17934471834339
xa_car_1,2022-05-12 16:21:31,108.94127094039942,34.180513927436195
xa_car_1,2022-05-12 16:21:36,108.94154220338852,34.1806240569845
xa_car_1,2022-05-12 16:21:42,108.9418557195287,34.181873726445914
xa_car_1,2022-05-12 16:21:47,108.9416076950497,34.18209272685797
xa_car_1,2022-05-12 16:21:53,108.94124278763758,34.182380738867614
xa_car_1,2022-05-12 16:21:57,108.94202661138613,34.183026280160306
xa_car_1,2022-05-12 16:22:03,108.94183890008046,34.18393230822565
xa_car_1,2022-05-12 16:22:09,108.94160134969134,34.18435893489158
xa_car_1,2022-05-12 16:22:15,108.94163856834388,34.185207624776666
xa_car_1,2022-05-12 16:22:22,108.9413352649064,34.18642019833902
xa_car_1,2022-05-12 16:22:28,108.94074333060456,34.18674288540885
xa_car_1,2022-05-12 16:22:34,108.94123263486146,34.186843299683304
xa_car_1,2022-05-12 16:22:40,108.94101285733782,34.18800542235138
xa_car_1,2022-05-12 16:22:46,108.94155447818758,34.188095964600834
xa_car_1,2022-05-12 16:22:51,108.94113498673914,34.18947851598956
xa_car_1,2022-05-12 16:22:57,108.94138374843044,34.18968174858137
xa_car_1,2022-05-12 16:23:03,108.94185610223543,34.19014729837131
xa_car_1,2022-05-12 16:23:08,108.94136562117296,34.191420623379244
xa_car_1,2022-05-12 16:23:14,108.94161532234968,34.192164343639575
xa_car_1,2022-05-12 16:23:20,108.94265601038768,34.192585072459174
xa_car_1,2022-05-12 16:23:26,108.9421947878945,34.193016771409845
xa_car_1,2022-05-12 16:23:32,108.94220022668924,34.192596364562505
xa_car_1,2022-05-12 16:23:38,108.94249446734088,34.1939265275913
xa_car_1,2022-05-12 16:23:44,108.94268577912791,34.194629162482904
xa_car_1,2022-05-12 16:23:50,108.94244632924766,34.19549417819743
xa_car_1,2022-05-12 16:23:57,108.94275636057937,34.195240549447696
xa_car_1,2022-05-12 16:24:03,108.9425884131856,34.19601945832904
xa_car_1,2022-05-12 16:24:08,108.9430674008268,34.196774041933345
xa_car_1,2022-05-12 16:24:14,108.94332212000997,34.19714593271199
xa_car_1,2022-05-12 16:24:20,108.9429745721008,34.19813237428572
xa_car_1,2022-05-12 16:24:26,108.9436588724704,34.19879843921784
xa_car_1,2022-05-12 16:24:31,108.9429182629276,34.19902878273017
xa_car_1,2022-05-12 16:24:37,108.94275724615908,34.19949369261625
xa_car_1,2022-05-12 16:24:44,108.94220256486317,34.20092152272747
xa_car_1,2022-05-12 16:24:50,108.94283142762208,34.20098995447248
xa_car_1,2022-05-12 16:24:56,108.94193416096772,34.20157418201001
xa_car_1,2022-05-12 16:25:02,108.94219556244408,34.20226977752954
xa_car_1,2022-05-12 16:25:09,108.9420944660914,34.203336701752434
xa_car_1,2022-05-12 16:25:15,108.94270998114456,34.20383313327632
xa_car_1,2022-05-12 16:25:20,108.942106696543,34.20396121973522
xa_car_1,2022-05-12 16:25:26,108.94166989467853,34.20446121363697
xa_car_1,2022-05-12 16:25:32,108.9416580633787,34.20497983665861
xa_car_1,2022-05-12 16:25:38,108.94169832217212,34.20603264343718
xa_car_1,2022-05-12 16:25:43,108.94248297141866,34.20634824497986
xa_car_1,2022-05-12 16:25:49,108.94217548373004,34.2065742316606
xa_car_1,2022-05-12 16:25:55,108.94224544510612,34.20711856964334
xa_car_1,2022-05-12 16:26:01,108.94220667035442,34.20726211418689
xa_car_1,2022-05-12 16:26:07,108.9417559646377,34.20752324564669
xa_car_1,2022-05-12 16:26:12,108.94129926626628,34.208295389638295
xa_car_1,2022-05-12 16:26:18,108.94214018156372,34.20917017145025
xa_car_1,2022-05-12 16:26:24,108.94185015857688,34.20987940992177
xa_car_1,2022-05-12 16:26:30,108.94169954689094,34.21067485083023
xa_car_1,2022-05-12 16:26:36,108.94251304969552,34.21095067851924
xa_car_1,2022-05-12 16:26:42,108.94241660413468,34.21184289353797
xa_car_1,2022-05-12 16:26:48,108.94202722997385,34.2124351356202
xa_car_1,2022-05-12 16:26:54,108.9420621464907,34.21307671672602
xa_car_1,2022-05-12 16:27:00,108.94177717521492,34.213596813066566
xa_car_1,2022-05-12 16:27:06,108.9424147989676,34.21420505373289
xa_car_1,2022-05-12 16:27:12,108.94276359272608,34.21487445307997
xa_car_1,2022-05-12 16:27:18,108.942716105688,34.2157353163445
xa_car_1,2022-05-12 16:27:24,108.94199843655956,34.21603268263523
xa_car_1,2022-05-12 16:27:30,108.9415980835278,34.216708537392776
xa_car_1,2022-05-12 16:27:36,108.94240614679715,34.217276686637696
xa_car_1,2022-05-12 16:27:42,108.94170993484668,34.218036662022826
xa_car_1,2022-05-12 16:27:49,108.94147834315156,34.21853590313087
xa_car_1,2022-05-12 16:27:54,108.94185873159356,34.219352958308846
xa_car_1,2022-05-12 16:28:00,108.94285311940897,34.22029516964749
xa_car_1,2022-05-12 16:28:05,108.94180681539524,34.2204652426248
xa_car_1,2022-05-12 16:28:12,108.94229214392494,34.22095120400907
xa_car_1,2022-05-12 16:28:18,108.9423631444407,34.22114647428501
xa_car_1,2022-05-12 16:28:24,108.94196993619424,34.22128650914556
xa_car_1,2022-05-12 16:28:30,108.94180659100972,34.221813258908135
xa_car_1,2022-05-12 16:28:36,108.94229943354316,34.22207305355243
xa_car_1,2022-05-12 16:28:42,108.94215107342698,34.2221895447481
xa_car_1,2022-05-12 16:28:47,108.94206103547266,34.22260994685481
xa_car_1,2022-05-12 16:28:54,108.9424166610554,34.22372698073404
xa_car_1,2022-05-12 16:29:00,108.94226962518182,34.22421010028563
xa_car_1,2022-05-12 16:29:06,108.9424523769584,34.2255417422902
xa_car_1,2022-05-12 16:29:12,108.94196978443968,34.225522296358136
xa_car_1,2022-05-12 16:29:17,108.94228410684892,34.22619531327492
xa_car_1,2022-05-12 16:29:22,108.94259764743543,34.22713005788684
xa_car_1,2022-05-12 16:29:27,108.9421176816744,34.227132019366884
xa_car_1,2022-05-12 16:29:33,108.94236415655556,34.227707112439546
xa_car_1,2022-05-12 16:29:39,108.94223158292924,34.22815171560122
xa_car_1,2022-05-12 16:29:45,108.94179227302816,34.22844165088774
xa_car_1,2022-05-12 16:29:51,108.94227053807744,34.229380300814164
xa_car_1,2022-05-12 16:29:57,108.94294803513988,34.23010321570312
xa_car_1,2022-05-12 16:30:03,108.94205233781824,34.23111873730654
xa_car_1,2022-05-12 16:30:09,108.94205448024084,34.23161130143412
xa_car_1,2022-05-12 16:30:15,108.94221527765296,34.23173780792249
xa_car_1,2022-05-12 16:30:21,108.94257383780584,34.23209751029648
xa_car_1,2022-05-12 16:30:27,108.94299393153273,34.23225023884679
xa_car_1,2022-05-12 16:30:33,108.94330305658929,34.23226135713145
xa_car_1,2022-05-12 16:30:39,108.94353346987178,34.23260150304456
xa_car_1,2022-05-12 16:30:45,108.94303824154916,34.23248775260925
xa_car_1,2022-05-12 16:30:51,108.94414346230334,34.23260351089245
xa_car_1,2022-05-12 16:30:57,108.94383925005022,34.23138897128649
xa_car_1,2022-05-12 16:31:03,108.94298483953634,34.23172434176364
xa_car_1,2022-05-12 16:31:09,108.94230417990909,34.23207357178945
xa_car_1,2022-05-12 16:31:15,108.9423585897104,34.23183025778757
xa_car_1,2022-05-12 16:31:20,108.94118476850848,34.23171259402601
xa_car_1,2022-05-12 16:31:26,108.94060151474108,34.23176055473773
xa_car_1,2022-05-12 16:31:32,108.94019423757922,34.2320924014824
xa_car_1,2022-05-12 16:31:38,108.93980979728418,34.231953559681585
xa_car_1,2022-05-12 16:31:43,108.93934080760394,34.23169679340076
xa_car_1,2022-05-12 16:31:49,108.9379220617286,34.23141159074054
xa_car_1,2022-05-12 16:31:55,108.93777134256176,34.23163465990064
xa_car_1,2022-05-12 16:32:01,108.9372312483074,34.23192140442619
xa_car_1,2022-05-12 16:32:07,108.93722668072664,34.23185809130554
xa_car_1,2022-05-12 16:32:13,108.93684420737328,34.23117106536053
xa_car_1,2022-05-12 16:32:19,108.93545037897135,34.2313982992087
xa_car_1,2022-05-12 16:32:26,108.93448048974032,34.231857536768736
xa_car_1,2022-05-12 16:32:31,108.93383554460269,34.23167305725968
xa_car_1,2022-05-12 16:32:36,108.93430785126353,34.23205765163208
xa_car_1,2022-05-12 16:32:42,108.93268219220964,34.23129603498443
xa_car_1,2022-05-12 16:32:48,108.93269526783486,34.23175250757506
xa_car_1,2022-05-12 16:32:54,108.93203618039824,34.2317461837017
xa_car_1,2022-05-12 16:33:00,108.93087194692124,34.23172340549015
xa_car_1,2022-05-12 16:33:07,108.929911918182,34.23155122619643
xa_car_1,2022-05-12 16:33:12,108.92971247791102,34.23195260353412
xa_car_1,2022-05-12 16:33:18,108.92938010538153,34.23169016220108
xa_car_1,2022-05-12 16:33:24,108.92895436162864,34.231441687068425
xa_car_1,2022-05-12 16:33:29,108.92787001500602,34.23198133605547
xa_car_1,2022-05-12 16:33:35,108.92796431267786,34.23199388567006
xa_car_1,2022-05-12 16:33:40,108.92702443894515,34.2314724351862
xa_car_1,2022-05-12 16:33:46,108.926587752996,34.231863227948025
xa_car_1,2022-05-12 16:33:53,108.92590765757248,34.23158023099794
xa_car_1,2022-05-12 16:33:58,108.92537743691024,34.23204212712046
xa_car_1,2022-05-12 16:34:04,108.92442281346234,34.23227569047852
xa_car_1,2022-05-12 16:34:09,108.92426595157764,34.232625802580685
xa_car_1,2022-05-12 16:34:16,108.92274545285628,34.232789182895644
xa_car_1,2022-05-12 16:34:22,108.921522806336,34.233284710736875
xa_car_1,2022-05-12 16:34:28,108.9213344603962,34.23429228411621
xa_car_1,2022-05-12 16:34:34,108.92098412682736,34.23387859144035
xa_car_1,2022-05-12 16:34:39,108.92070762778312,34.23466802796109
xa_car_1,2022-05-12 16:34:46,108.91972008483428,34.23472015958986
xa_car_1,2022-05-12 16:34:52,108.91967861400366,34.2348168764554
xa_car_1,2022-05-12 16:34:57,108.91818914394013,34.23521634410365
xa_car_1,2022-05-12 16:35:03,108.9178804566056,34.23567204441131
xa_car_1,2022-05-12 16:35:09,108.91647457005833,34.23613216032222
xa_car_1,2022-05-12 16:35:15,108.9152862001222,34.236699715503114
xa_car_1,2022-05-12 16:35:21,108.91518497427548,34.23688079244536
xa_car_1,2022-05-12 16:35:27,108.91508480334905,34.23687592101517
xa_car_1,2022-05-12 16:35:33,108.91362248674244,34.23752411293232
xa_car_1,2022-05-12 16:35:39,108.91216504452508,34.23778959655992
xa_car_1,2022-05-12 16:35:46,108.91154258726228,34.23819587490449
xa_car_1,2022-05-12 16:35:51,108.91113131167216,34.23848371474174
xa_car_1,2022-05-12 16:35:56,108.9097104547978,34.239188520067174
xa_car_1,2022-05-12 16:36:02,108.9093331922924,34.23965292520507
xa_car_1,2022-05-12 16:36:08,108.908354279255,34.23976816905431
xa_car_1,2022-05-12 16:36:14,108.90792620374444,34.23971851077507
xa_car_1,2022-05-12 16:36:20,108.90685495536464,34.24063833539741
xa_car_1,2022-05-12 16:36:26,108.90569905823207,34.24032100823612
xa_car_1,2022-05-12 16:36:31,108.90641735428432,34.24035439513274
xa_car_1,2022-05-12 16:36:37,108.9057701699704,34.24105579246044
xa_car_1,2022-05-12 16:36:43,108.90518951096608,34.24062789098631
xa_car_1,2022-05-12 16:36:48,108.90405221580166,34.24096339985129
xa_car_1,2022-05-12 16:36:55,108.9053687530112,34.24013830081404
xa_car_1,2022-05-12 16:37:00,108.90627602576087,34.23988943780925
xa_car_1,2022-05-12 16:37:05,108.90684032701176,34.24013961186999
xa_car_1,2022-05-12 16:37:11,108.90715621096842,34.23983285535509
xa_car_1,2022-05-12 16:37:16,108.90789802426988,34.238915450771366
xa_car_1,2022-05-12 16:37:22,108.90829812626232,34.23886577037713
xa_car_1,2022-05-12 16:37:27,108.9093559168241,34.23892218173354
xa_car_1,2022-05-12 16:37:33,108.9092640081978,34.23845710505936
xa_car_1,2022-05-12 16:37:39,108.91014412814133,34.23890694037904
xa_car_1,2022-05-12 16:37:45,108.91017877015284,34.23866496506677
xa_car_1,2022-05-12 16:37:50,108.91109130916726,34.23770218652007
xa_car_1,2022-05-12 16:37:56,108.9122090658093,34.23786488824602
xa_car_1,2022-05-12 16:38:01,108.91241697555512,34.23737851108368
xa_car_1,2022-05-12 16:38:06,108.91318048324732,34.236944695095964
xa_car_1,2022-05-12 16:38:12,108.91348535506091,34.236466371469184
xa_car_2,2022-05-12 16:14:00,108.83243200216351,34.22169157975035
xa_car_2,2022-05-12 16:14:05,108.83183792530085,34.22115703574327
xa_car_2,2022-05-12 16:14:10,108.83178450579132,34.22120228565559
xa_car_2,2022-05-12 16:14:16,108.83155219898508,34.22074915137605
xa_car_2,2022-05-12 16:14:22,108.83177170548778,34.2207056005084
xa_car_2,2022-05-12 16:14:28,108.83171465517816,34.21993683811191
xa_car_2,2022-05-12 16:14:33,108.83225419866748,34.21952234876304
xa_car_2,2022-05-12 16:14:40,108.83151492519954,34.2188770454163
xa_car_2,2022-05-12 16:14:46,108.83203734318784,34.21812136908546
xa_car_2,2022-05-12 16:14:51,108.83228569777025,34.21814071207827
xa_car_2,2022-05-12 16:14:57,108.83447713984305,34.21807553095444
xa_car_2,2022-05-12 16:15:03,108.83449822845884,34.21808331221761
xa_car_2,2022-05-12 16:15:09,108.83534030843036,34.21813514271787
xa_car_2,2022-05-12 16:15:15,108.83623549916422,34.21809597044499
xa_car_2,2022-05-12 16:15:20,108.83732641873092,34.217801146857965
xa_car_2,2022-05-12 16:15:26,108.83789824722504,34.21812949714436
xa_car_2,2022-05-12 16:15:32,108.83877749399224,34.2176176879242
xa_car_2,2022-05-12 16:15:38,108.83888826382235,34.21780186854085
xa_car_2,2022-05-12 16:15:43,108.8388570049282,34.21734761889276
xa_car_2,2022-05-12 16:15:49,108.83930612159128,34.21669336867324
xa_car_2,2022-05-12 16:15:55,108.83919293843395,34.21574094387095
xa_car_2,2022-05-12 16:16:01,108.8391084304905,34.21551294758861
xa_car_2,2022-05-12 16:16:07,108.83956445528804,34.214746706802174
xa_car_2,2022-05-12 16:16:13,108.8395367029202,34.21460486132644
xa_car_2,2022-05-12 16:16:18,108.83965622306636,34.21333778025752
xa_car_2,2022-05-12 16:16:24,108.84018888274151,34.21304726751619
xa_car_2,2022-05-12 16:16:30,108.8405097291193,34.212178789006686
xa_car_2,2022-05-12 16:16:35,108.83983509315289,34.211963460454
xa_car_2,2022-05-12 16:16:40,108.84049042518808,34.21122826810876
xa_car_2,2022-05-12 16:16:46,108.83998142140643,34.21058940968416
xa_car_2,2022-05-12 16:16:52,108.84032160233176,34.20931462388377
xa_car_2,2022-05-12 16:16:59,108.8400773959076,34.208960519559646
xa_car_2,2022-05-12 16:17:04,108.84055918129246,34.208453628302216
xa_car_2,2022-05-12 16:17:09,108.84110923327997,34.20740865294317
xa_car_2,2022-05-12 16:17:15,108.840750243538,34.20690732243541
xa_car_2,2022-05-12 16:17:21,108.84093213260488,34.20629124799816
xa_car_2,2022-05-12 16:17:26,108.84116224918012,34.20608178240556
xa_car_2,2022-05-12 16:17:32,108.8412728563976,34.20486107454717
xa_car_2,2022-05-12 16:17:38,108.84147525397005,34.20453250174381
xa_car_2,2022-05-12 16:17:45,108.84152301685428,34.20416278436511
xa_car_2,2022-05-12 16:17:51,108.84105202171742,34.20326304211688
xa_car_2,2022-05-12 16:17:57,108.8412616576492,34.20332774414786
xa_car_2,2022-05-12 16:18:03,108.84039357176364,34.20309575073927
xa_car_2,2022-05-12 16:18:10,108.83996412024425,34.203618109341306
xa_car_2,2022-05-12 16:18:15,108.8401247032404,34.2037751474179
xa_car_2,2022-05-12 16:18:21,108.84140148213396,34.204156740846926
xa_car_2,2022-05-12 16:18:27,108.84157026368425,34.203735260179094
xa_car_2,2022-05-12 16:18:32,108.84272292268348,34.20435808983644
xa_car_2,2022-05-12 16:18:38,108.84336176539588,34.20455945748714
xa_car_2,2022-05-12 16:18:45,108.84419271507076,34.20508987165513
xa_car_2,2022-05-12 16:18:51,108.84480814679864,34.205141596304
xa_car_2,2022-05-12 16:18:56,108.84553615142256,34.20488023225021
xa_car_2,2022-05-12 16:19:02,108.8461815103379,34.204680312224525
xa_car_2,2022-05-12 16:19:07,108.84729093859993,34.20528278544612
xa_car_2,2022-05-12 16:19:13,108.84795592451596,34.20604109053956
xa_car_2,2022-05-12 16:19:18,108.84904258034302,34.206156212636905
xa_car_2,2022-05-12 16:19:24,108.84918211517147,34.20573802671854
xa_car_2,2022-05-12 16:19:30,108.8490487929802,34.20614340512151
xa_car_2,2022-05-12 16:19:35,108.85004841652746,34.20567171635654
xa_car_2,2022-05-12 16:19:41,108.85092008276068,34.206590749843315
xa_car_2,2022-05-12 16:19:47,108.85224986468091,34.20647998267785
xa_car_2,2022-05-12 16:19:53,108.85363866994749,34.20634076043598
xa_car_2,2022-05-12 16:19:58,108.85424326136652,34.206237514702686
xa_car_2,2022-05-12 16:20:03,108.85554462091604,34.206384862877336
xa_car_2,2022-05-12 16:20:09,108.85615016410206,34.206195381811284
xa_car_2,2022-05-12 16:20:14,108.85714999118532,34.20662359814848
xa_car_2,2022-05-12 16:20:19,108.85738433051574,34.20613637834462
xa_car_2,2022-05-12 16:20:25,108.85836536548928,34.20640543729952
xa_car_2,2022-05-12 16:20:30,108.85895887428912,34.20628695323445
xa_car_2,2022-05-12 16:20:36,108.85983906796098,34.20643374077812
xa_car_2,2022-05-12 16:20:41,108.8604630047523,34.20626446685888
xa_car_2,2022-05-12 16:20:47,108.86075878381708,34.20636646398581
xa_car_2,2022-05-12 16:20:54,108.86113416468812,34.206591855875686
xa_car_2,2022-05-12 16:20:59,108.86216646635364,34.20607998639036
xa_car_2,2022-05-12 16:21:05,108.86302874239792,34.20611176877716
xa_car_2,2022-05-12 16:21:12,108.86362428694054,34.2062519234014
xa_car_2,2022-05-12 16:21:17,108.86430509259712,34.20623756642421
xa_car_2,2022-05-12 16:21:23,108.8651811541131,34.20649371938441
xa_car_2,2022-05-12 16:21:29,108.86638009950777,34.20634758011851
xa_car_2,2022-05-12 16:21:35,108.86804943704044,34.206568594722675
xa_car_2,2022-05-12 16:21:41,108.8691172613357,34.20642302606674
xa_car_2,2022-05-12 16:21:48,108.87044677042915,34.20664537222823
xa_car_2,2022-05-12 16:21:54,108.87168075338414,34.20636729706629
xa_car_2,2022-05-12 16:22:00,108.87250227382332,34.20649695744188
xa_car_2,2022-05-12 16:22:06,108.87296451344984,34.206430522942995
xa_car_2,2022-05-12 16:22:12,108.87357386133716,34.20636252979013
xa_car_2,2022-05-12 16:22:17,108.87473993401156,34.20695542238578
xa_car_2,2022-05-12 16:22:22,108.8753946582839,34.20630680031944
xa_car_2,2022-05-12 16:22:27,108.8762897081591,34.20671398604557
xa_car_2,2022-05-12 16:22:34,108.87660538793794,34.20683438772214
xa_car_2,2022-05-12 16:22:39,108.87731229225604,34.20691644701006
xa_car_2,2022-05-12 16:22:45,108.87793672322933,34.20648264381572
xa_car_2,2022-05-12 16:22:51,108.87862120547028,34.20654433952658
xa_car_2,2022-05-12 16:22:57,108.88020318260932,34.20675952466896
xa_car_2,2022-05-12 16:23:02,108.88035154514044,34.20652185242129
xa_car_2,2022-05-12 16:23:07,108.88194217617024,34.20635317860491
xa_car_2,2022-05-12 16:23:12,108.88214608214894,34.2065240328737
xa_car_2,2022-05-12 16:23:19,108.88399536999714,34.20640045221978
xa_car_2,2022-05-12 16:23:25,108.88506165682648,34.206949872175535
xa_car_2,2022-05-12 16:23:30,108.88499356278535,34.206610811120385
xa_car_2,2022-05-12 16:23:35,108.88632070459326,34.206684351997104
xa_car_2,2022-05-12 16:23:40,108.88664006896266,34.206440673100694
xa_car_2,2022-05-12 16:23:46,108.88781116174296,34.20687586923504
xa_car_2,2022-05-12 16:23:52,108.88871249641072,34.20621146500761
xa_car_2,2022-05-12 16:23:58,108.89015434649556,34.20620375245429
xa_car_2,2022-05-12 16:24:03,108.88990917824496,34.206534359884415
xa_car_2,2022-05-12 16:24:09,108.89122536876066,34.20659713775771
xa_car_2,2022-05-12 16:24:14,108.89144211703162,34.206375518708136
xa_car_2,2022-05-12 16:24:20,108.89224196815644,34.206281943073
xa_car_2,2022-05-12 16:24:27,108.8930878174942,34.20668162874498
xa_car_2,2022-05-12 16:24:33,108.89377681990418,34.2068288858036
xa_car_2,2022-05-12 16:24:39,108.8947062564672,34.20662146151539
xa_car_2,2022-05-12 16:24:45,108.89570475100057,34.206415901282014
xa_car_2,2022-05-12 16:24:51,108.89620165751012,34.206799487053914
xa_car_2,2022-05-12 16:24:56,108.89645235477896,34.20640737398752
xa_car_2,2022-05-12 16:25:01,108.89713121769884,34.20665426481341
xa_car_2,2022-05-12 16:25:07,108.89672682076248,34.206570409162566
xa_car_2,2022-05-12 16:25:12,108.89728089849469,34.20655903990517
xa_car_2,2022-05-12 16:25:17,108.89769357878797,34.20692679429303
xa_car_2,2022-05-12 16:25:23,108.8992266684229,34.206865195839846
xa_car_2,2022-05-12 16:25:29,108.90020849368037,34.20664792574517
xa_car_2,2022-05-12 16:25:36,108.90057460295225,34.206635583181345
xa_car_2,2022-05-12 16:25:41,108.90165298267505,34.206575776685774
xa_car_2,2022-05-12 16:25:47,108.90212490891452,34.20669265442435
xa_car_2,2022-05-12 16:25:54,108.90312327857626,34.20696103270032
xa_car_2,2022-05-12 16:25:59,108.9028528612105,34.206601512226094
xa_car_2,2022-05-12 16:26:05,108.90332462473351,34.20686728017339
xa_car_2,2022-05-12 16:26:10,108.90395062689794,34.206820378093866
xa_car_2,2022-05-12 16:26:16,108.90456233326272,34.206838686061715
xa_car_2,2022-05-12 16:26:22,108.90473247022896,34.20694000175678
xa_car_2,2022-05-12 16:26:27,108.90589428207684,34.20709803569967
xa_car_2,2022-05-12 16:26:33,108.90653167331207,34.206705131807375
xa_car_2,2022-05-12 16:26:39,108.90746117475138,34.2066042024138
xa_car_2,2022-05-12 16:26:45,108.90799290421477,34.20694766806097
xa_car_2,2022-05-12 16:26:51,108.90899500010876,34.20687387246675
xa_car_2,2022-05-12 16:26:56,108.90890962090292,34.20681254907903
xa_car_2,2022-05-12 16:27:02,108.9109241050696,34.20637712023852
xa_car_2,2022-05-12 16:27:08,108.91168888472708,34.206409256964534
xa_car_2,2022-05-12 16:27:14,108.91251888195744,34.20687697166585
